dep,jour,hosp_t,rea_somme,dc_somme
976,2020-04-05,17,3,2
976,2020-04-06,16,3,2
976,2020-04-07,16,3,2
976,2020-04-08,15,4,2
976,2020-04-09,16,4,2
976,2020-04-10,18,4,2
976,2020-04-11,18,4,3
976,2020-04-12,20,4,3
976,2020-04-13,20,4,3
976,2020-04-14,14,4,3
976,2020-04-15,16,5,3
976,2020-04-16,20,7,4
976,2020-04-17,20,7,4
976,2020-04-18,22,7,4
976,2020-04-19,23,7,5
976,2020-04-20,20,7,6
976,2020-04-21,19,7,6
976,2020-04-22,21,7,6
976,2020-04-23,19,7,6
976,2020-04-24,26,7,6
976,2020-04-25,26,7,6
976,2020-04-26,32,9,6
976,2020-04-27,34,9,6
976,2020-04-28,32,9,6
976,2020-04-29,32,9,6
976,2020-04-30,30,9,6
976,2020-05-01,26,11,8
976,2020-05-02,27,12,8
976,2020-05-03,34,13,8
976,2020-05-04,39,14,9
976,2020-05-05,41,16,11
